SL,Data set,Encode Time,Encode Memory,,Decode Time(ms),Decode Memory(Mb)
786,"Selah Morgan
323002944
BSc in CSE
CGPA:3.9
Grade:A",164.3657684,128.702644,,6194.940805,16.569594
787,"Livia Myers
203015128
BSc in Textile
CGPA:3.6
Grade:A-",158.5736275,128.702648,,6550.97723,16.569882
788,"Howard Wagner
203002075
BA in English
CGPA:3
Grade:B",159.2464447,128.702646,,6617.683172,16.569561
789,"Paloma Andrews
322002823
BA in English
CGPA:3.1
Grade:B",147.8157043,128.702449,,6516.634703,16.569442
790,"Keyla Robinson
211002380
BSc in CSE
CGPA:3.14
Grade:B",154.3390751,128.702647,,6141.272306,16.56942
791,"James Griffin
211002382
BBA
CGPA:3.03
Grade:B",156.6264629,128.702639,,6621.413708,16.569754
792,"Brynlee Stewart
211015299
BA in English
CGPA:3.68
Grade:A-",657.1514606,128.702556,,6282.044649,16.569889
793,"Mayra Wilson
211002305
BBA
CGPA:2.56
Grade:C+",898.3547688,121.393294,,6481.202126,16.56933
794,"Edwin Grant
223002573
BSc in EEE
CGPA:3.1
Grade:B",218.6877728,128.702003,,6553.201437,16.569522
795,"Solomon Perkins
203015183
BSc in EEE
CGPA:3.05
Grade:B",148.5807896,128.702163,,6568.110228,16.56933
796,"Barbara Matthews
222002438
BSc in EEE
CGPA:3.7
Grade:A-",144.1323757,128.701809,,6530.982733,16.569847
797,"Rufus Cox
211015271
BA in English
CGPA:3.15
Grade:B",142.0998573,128.702005,,6489.02297,16.569402
798,"Richard Herrera
322002896
BBA
CGPA:3.72
Grade:A-",156.5625668,128.702642,,6512.218714,16.56915
799,"Frida Griffin
203015190
BA in English
CGPA:3.54
Grade:A-",145.3142166,128.70245,,6538.069248,16.569394
800,"Jack Rice
222002461
BSc in EEE
CGPA:3.8
Grade:A",152.3122787,128.702441,,6321.754932,16.569703
801,"Dan Adams
223015672
BSc in EEE
CGPA:3.21
Grade:B",157.8919888,128.702962,,6568.203688,16.569735
802,"Janiah Williams
321002730
BA in English
CGPA:3.28
Grade:B+",162.8246307,128.702652,,6554.559231,16.569377
803,"Marin Collins
223002504
BSc in Textile
CGPA:3.83
Grade:A",149.6927738,128.703632,,6155.992985,16.569681
804,"Mira Bryant
322002801
BBA
CGPA:3.43
Grade:B+",153.8558006,128.702438,,5928.334475,16.569458
805,"Kelsie Griffin
211002367
BA in English
CGPA:3.77
Grade:A",152.8856754,128.70265,,6467.792273,16.56945
806,"Zaniyah Shaw
321002713
BSc in Textile
CGPA:3.64
Grade:A-",158.7760448,128.70265,,6530.691147,16.569458
807,"Riya Scott
203002080
BSc in EEE
CGPA:2.63
Grade:C+",146.2202072,128.702964,,6485.472679,16.569458
808,"Micah Young
223002517
BA in English
CGPA:2.81
Grade:B-",162.2958183,128.702448,,6569.880247,16.569578
809,"Moses Wright
211015269
BSc in EEE
CGPA:3.54
Grade:A-",159.5523357,128.702446,,6219.068289,16.569394
810,"Felipe Peters
211015287
BSc in CSE
CGPA:2.64
Grade:C+",156.4779282,128.702647,,6516.623974,16.569386
811,"Laylah Carr
203002030
BA in English
CGPA:2.64
Grade:C+",157.5343609,128.702648,,6321.656227,16.569511
812,"Nelson Lynch
203015158
BA in English
CGPA:3.43
Grade:B+",153.8267136,128.702591,,6351.079464,16.569506
813,"Johnie Nelson
223015625
BSc in EEE
CGPA:2.74
Grade:C+",574.8798847,128.702551,,6135.480881,16.569649
814,"Hayes Alvarez
223015697
BSc in CSE
CGPA:3.84
Grade:A",941.8575764,128.702678,,6574.999809,16.569419
815,"Zara Bailey
223015659
BA in English
CGPA:3.93
Grade:A",242.8996563,128.702679,,6249.233246,16.569329
816,"Stanley Guzman
211015273
BSc in CSE
CGPA:3.75
Grade:A",167.9604053,128.702714,,6163.881063,16.569353
817,"Pearl Lynch
223002561
BSc in CSE
CGPA:2.91
Grade:B-",154.348135,121.393328,,6498.621225,16.569665
818,"Neveah White
323002960
BSc in CSE
CGPA:3.5
Grade:A-",142.8024769,128.702005,,6527.479887,16.569458
819,"Harry Bryant
223015680
BBA
CGPA:3.79
Grade:A",146.6646194,128.701798,,6594.242334,16.569641
820,"Barbara Owens
222002472
BBA
CGPA:2.75
Grade:B-",147.1641064,128.7018,,6530.054808,16.569506
821,"Emil Taylor
203002036
BSc in CSE
CGPA:3.44
Grade:B+",153.0592442,128.702005,,6251.905918,16.569394
822,"Charity Hansen
203015130
BSc in Textile
CGPA:3.21
Grade:B",152.929306,128.702523,,6226.980448,16.569569
823,"Laurel Murray
323002973
BA in English
CGPA:3.37
Grade:B+",148.5245228,128.70245,,6547.648191,16.57013
824,"Elias Foster
203002025
BBA
CGPA:3.6
Grade:A-",234.5845699,128.702438,,6170.900345,16.569274
825,"Marion Dixon
223002590
BSc in CSE
CGPA:3.25
Grade:B+",865.0865555,128.70255,,6541.003227,16.56933
826,"Aracely Herrera
223015609
BSc in Textile
CGPA:3.04
Grade:B",620.5260754,128.702684,,6497.425318,16.56933
827,"June Berry
321002764
BSc in EEE
CGPA:2.78
Grade:B-",147.2742558,128.703092,,6521.473646,16.569322
828,"Davis Medina
321002744
BSc in EEE
CGPA:3.33
Grade:B+",154.2012691,128.703652,,6539.242506,16.569338
829,"Alexander Sanchez
322002862
BSc in CSE
CGPA:2.75
Grade:B-",156.1555862,128.702451,,6490.560055,16.569386
830,"Makena Wallace
322002880
BSc in Textile
CGPA:3.36
Grade:B+",146.9359398,128.702652,,6172.20211,16.569793
831,"Kenley Stone
222002424
BSc in Textile
CGPA:3.72
Grade:A-",157.4170589,128.70265,,6469.885826,16.569394
832,"Virgil Robertson
211015293
BSc in EEE
CGPA:3.03
Grade:B",147.5865841,128.702649,,6193.736315,16.569266
833,"Timothy Sullivan
323002934
BSc in Textile
CGPA:3.57
Grade:A-",157.2289467,128.702454,,6542.407036,16.569632
834,"Willie Green
203015105
BA in English
CGPA:3.05
Grade:B",154.4559002,128.702448,,6195.625544,16.569266
835,"Fred Reynolds
321002761
BA in English
CGPA:3.33
Grade:B+",148.8623619,128.70265,,6142.278194,16.56933
836,"Everett Mason
203015129
BSc in CSE
CGPA:3.23
Grade:B",704.013586,128.70255,,6224.10202,16.569266
837,"Eddie Price
223015648
BSc in Textile
CGPA:3.65
Grade:A-",895.5945969,128.702681,,6263.248444,16.569522
838,"Stewart Chapman
323002989
BA in English
CGPA:3.14
Grade:B",155.8332443,128.702715,,6589.256287,16.569394
839,"Michael Stewart
223002515
BA in English
CGPA:3.45
Grade:B+",153.8946629,128.702516,,6527.601719,16.569777
840,"Theodore Evans
211015224
BSc in EEE
CGPA:3.44
Grade:B+",151.3390541,128.702448,,6375.764132,16.569208
841,"Angeline Berry
323002928
BSc in EEE
CGPA:4
Grade:A+",153.6612511,121.393072,,6390.258312,16.569394
842,"Miya James
321002717
BBA
CGPA:3.63
Grade:A-",143.7575817,128.701997,,6530.949354,16.569922
843,"Elliott Mitchell
222002405
BSc in CSE
CGPA:3.97
Grade:A",149.0507126,128.701809,,6525.953531,16.569322
844,"Ed Fernandez
323002998
BSc in EEE
CGPA:3.45
Grade:B+",149.6284008,128.701806,,6579.336166,16.569394
845,"Ray Sanders
223015633
BSc in EEE
CGPA:3.1
Grade:B",161.460638,128.702003,,6535.770893,16.569545
846,"Eddie Black
203015131
BA in English
CGPA:3.41
Grade:B+",152.4710655,128.702456,,6477.540493,16.569274
847,"Franklin Torres
323002991
BSc in CSE
CGPA:3.49
Grade:B+",335.2401257,128.703591,,6658.907413,16.569266
848,"Richard Jenkins
321002783
BSc in CSE
CGPA:2.76
Grade:B-",888.7443542,128.702617,,6201.815605,16.56945
849,"Felix Evans
223002522
BSc in Textile
CGPA:2.79
Grade:B-",492.8212166,128.702681,,6179.068089,16.56933
850,"Laylah Castro
322002842
BSc in Textile
CGPA:3.56
Grade:A-",163.4671688,128.702617,,6184.617758,16.569514
851,"Clifford Rivera
211002312
BA in English
CGPA:3.85
Grade:A",157.8276157,128.702619,,6564.83078,16.569386
852,"Amiah Walker
323002930
BSc in EEE
CGPA:2.85
Grade:B-",148.1561661,128.70271,,6122.839689,16.569322
853,"Herbert Watson
211015237
BA in English
CGPA:3.94
Grade:A",152.9018879,128.703656,,6373.984814,16.569394
854,"Leticia Fernandez
321002750
BA in English
CGPA:3.59
Grade:A-",156.0847759,128.702454,,6363.795042,16.569386
855,"Fritz Lawson
203002051
BA in English
CGPA:3.69
Grade:A-",152.3230076,128.702649,,6535.072088,16.569777
856,"Chanel Hamilton
203015185
BSc in CSE
CGPA:2.92
Grade:B-",152.980566,128.702649,,6524.465799,16.569522
857,"Matthew Lopez
203015145
BSc in EEE
CGPA:3.48
Grade:B+",174.0493774,128.702647,,6588.626623,16.569394
858,"Willis Foster
223015612
BA in English
CGPA:2.74
Grade:C+",153.4996033,128.70245,,6214.888573,16.569378
859,"Rory Morales
203015143
BSc in EEE
CGPA:2.71
Grade:C+",779.0796757,128.703756,,6482.719898,16.569905
860,"Alva Reynolds
203015133
BSc in Textile
CGPA:3.36
Grade:B+",802.2055626,128.702787,,6575.573206,16.569394
861,"Denisse Vargas
322002889
BBA
CGPA:2.7
Grade:C+",159.7898006,128.702811,,6539.253712,16.569338
862,"Miah Ward
223015641
BBA
CGPA:3.6
Grade:A-",159.0194702,128.703019,,6172.214031,16.569586
863,"Ira Larson
211015212
BSc in EEE
CGPA:3.15
Grade:B",156.4772129,128.702643,,6488.037825,16.569514
864,"Shaylee Price
322002838
BSc in CSE
CGPA:2.67
Grade:C+",157.8509808,128.703653,,6554.145098,16.569441
865,"Gemma Olson
223015605
BSc in CSE
CGPA:2.7
Grade:C+",161.2281799,121.392871,,6569.917679,16.56933
866,"Phillip Mills
223002510
BSc in EEE
CGPA:3.32
Grade:B+",157.1936607,128.702127,,6562.968969,16.569272
867,"Russell Carr
223002527
BBA
CGPA:3.3
Grade:B+",142.7979469,128.701998,,6500.610113,16.569421
868,"Kaiya Campbell
203002086
BSc in EEE
CGPA:2.52
Grade:C+",143.2142258,128.702008,,6517.141342,16.569394
869,"Nathaly Hernandez
223002528
BA in English
CGPA:3.32
Grade:B+",144.6847916,128.701814,,6171.94581,16.569394
870,"Fritz Ellis
322002854
BBA
CGPA:3.71
Grade:A-",588.9358521,128.702414,,6531.871557,16.569569
871,"Karl Greene
321002719
BSc in EEE
CGPA:3.27
Grade:B+",884.3057156,128.702879,,6225.154638,16.569538
872,"Hiram Moreno
222002458
BSc in EEE
CGPA:3.73
Grade:A-",251.8384457,128.702678,,6465.475082,16.569386
873,"Alisson Willis
321002715
BSc in EEE
CGPA:2.95
Grade:B-",150.323391,128.702776,,6534.738302,16.569266
874,"Aimee Reyes
222002449
BSc in CSE
CGPA:3
Grade:B",143.9421177,128.702441,,6498.997927,16.56933
875,"Milton Ross
222002477
BA in English
CGPA:3.09
Grade:B",144.2890167,128.702447,,6508.467674,16.569458
876,"Curtis Ward
223002596
BSc in EEE
CGPA:3.41
Grade:B+",145.1396942,128.702645,,6502.664089,16.569272
877,"Allen Riley
203002026
BA in English
CGPA:3.85
Grade:A",161.2942219,128.702647,,6543.351173,16.569514
878,"Essence Collins
203002084
BBA
CGPA:2.58
Grade:C+",150.5351067,128.702442,,6551.546812,16.569394
879,"Benjamin Jenkins
211015279
BBA
CGPA:3.88
Grade:A",170.0646877,128.702442,,6535.3899,16.569272
880,"Newton Wallace
203002056
BSc in Textile
CGPA:3.94
Grade:A",150.2921581,128.702651,,6555.361509,16.569529
881,"Lon Hernandez
222002465
BSc in Textile
CGPA:3.45
Grade:B+",160.8736515,128.702651,,6237.024069,16.56945
882,"Earnest Hayes
211002322
BA in English
CGPA:3.28
Grade:B+",923.803091,128.702554,,6247.713804,16.569474
883,"Lester Roberts
323002985
BSc in CSE
CGPA:3.49
Grade:B+",638.0136013,128.70268,,6242.590189,16.569753
884,"Leslie Perez
223002508
BSc in CSE
CGPA:3.21
Grade:B",146.6290951,128.702605,,6579.469681,16.569761
885,"Jaslyn Barnes
323002984
BSc in EEE
CGPA:3.9
Grade:A",151.4177322,128.702381,,6393.566608,16.569386
886,"Averie Miller
323002994
BBA
CGPA:3.02
Grade:B",159.3635082,128.702639,,6499.115467,16.569513
887,"Jasper Ortiz
322002864
BSc in Textile
CGPA:3.03
Grade:B",163.9463902,128.702649,,6531.31628,16.569266
888,"June Larson
321002763
BBA
CGPA:3.54
Grade:A-",159.6438885,128.702958,,6616.916418,16.56933
889,"Herman Wagner
223015649
BSc in EEE
CGPA:3.74
Grade:A-",164.6509171,121.392874,,6545.877934,16.56945
890,"Wash Jones
211002391
BBA
CGPA:3.22
Grade:B",146.032095,128.701796,,6579.623461,16.569514
891,"Dominique Henry
211002372
BBA
CGPA:2.56
Grade:C+",155.9772491,128.702002,,6169.109583,16.569272
892,"Eugene Watkins
211002317
BSc in CSE
CGPA:3.82
Grade:A",146.5973854,128.702007,,6115.054846,16.569394
893,"Roscoe Hayes
203002002
BSc in CSE
CGPA:3.66
Grade:A-",155.3628445,128.701806,,6592.265606,16.5704
894,"Clara Murray
223002518
BBA
CGPA:3.08
Grade:B",152.1501541,128.70231,,6514.784098,16.56945
895,"Mira Gardner
211002333
BSc in EEE
CGPA:3.09
Grade:B",146.76404,128.702645,,6522.672415,16.569778
896,"Alma Woods
323002947
BSc in EEE
CGPA:2.73
Grade:C+",151.7102718,128.702644,,6562.669516,16.587384
897,"Sidney Obrien
322002883
BA in English
CGPA:3.98
Grade:A",149.8274803,128.702449,,6359.211683,16.56937
898,"Gus Cunningham
321002794
BSc in CSE
CGPA:2.8
Grade:B-",151.4952183,128.702447,,6559.06558,16.569386
899,"Augustus Garcia
322002802
BSc in Textile
CGPA:3.47
Grade:B+",153.1291008,128.702653,,6525.132656,16.569442
900,"Leopold Greene
321002733
BBA
CGPA:3.9
Grade:A",161.755085,128.702639,,6534.590483,16.569266
901,"Henry Hudson
211015294
BBA
CGPA:3.62
Grade:A-",170.0491905,128.702575,,6524.979115,16.569689
902,"Nyasia Lynch
223002598
BSc in EEE
CGPA:2.97
Grade:B-",159.3909264,128.70283,,6508.015633,16.56933
903,"Elias Lopez
223002597
BSc in CSE
CGPA:2.73
Grade:C+",884.3970299,128.702491,,6639.051199,16.569458
904,"Virgil Jacobs
321002729
BSc in Textile
CGPA:2.71
Grade:C+",698.9674568,128.702683,,6535.518169,16.569456
905,"Janae Ross
322002858
BSc in Textile
CGPA:3.68
Grade:A-",149.8324871,128.702611,,6609.889269,16.569841
906,"Jason Ellis
223015700
BSc in CSE
CGPA:2.69
Grade:C+",154.5891762,128.702613,,6207.913637,16.569514
907,"Mack Wheeler
211015236
BSc in Textile
CGPA:3.06
Grade:B",154.861927,128.702713,,6550.799131,16.569713
908,"Hoy Evans
223015608
BSc in EEE
CGPA:2.94
Grade:B-",157.3283672,128.702443,,6604.596376,16.56945
909,"Cal Dunn
211002359
BSc in Textile
CGPA:3.72
Grade:A-",149.0023136,128.702446,,5931.207895,16.569266
910,"Essence Patel
203002008
BSc in Textile
CGPA:2.93
Grade:B-",161.9298458,128.702651,,6451.795101,16.56927
911,"Kristin Foster
323002977
BSc in EEE
CGPA:2.88
Grade:B-",153.5151005,128.702904,,6176.375151,16.569272
912,"Abagail Montgomery
322002824
BSc in CSE
CGPA:3.74
Grade:A-",148.668766,128.703698,,6538.679838,16.56945
913,"Carl George
322002869
BSc in CSE
CGPA:3.35
Grade:B+",159.743309,121.392872,,6568.233728,16.569514
914,"Clay Obrien
222002470
BSc in EEE
CGPA:3.86
Grade:A",635.3461742,128.703042,,6538.553238,16.569386
915,"Everett Lawrence
211002325
BSc in EEE
CGPA:2.57
Grade:C+",926.081419,128.702042,,6584.694624,16.569378
916,"Deja Robertson
223002555
BA in English
CGPA:3.53
Grade:A-",164.6912098,128.702011,,6506.248951,16.569402
917,"Earl Duncan
211002365
BSc in EEE
CGPA:3.37
Grade:B+",146.0385323,128.702005,,6259.119034,16.569394
918,"Nyasia Lane
321002751
BSc in EEE
CGPA:3.34
Grade:B+",142.5302029,128.703435,,6190.788507,16.569914
919,"Winfield Crawford
223015647
BSc in EEE
CGPA:2.94
Grade:B-",145.1551914,128.702451,,6461.215496,16.569322
920,"Hardy Rose
223002519
BSc in Textile
CGPA:2.61
Grade:C+",148.6942768,128.702648,,6454.644918,16.569458
921,"Krista Baker
211015226
BSc in Textile
CGPA:2.51
Grade:C+",149.0702629,128.70265,,6547.940254,16.569721
922,"Howard Reyes
322002835
BBA
CGPA:3.91
Grade:A",163.2890701,128.703964,,6569.77272,16.569946
923,"Marvin Cooper
211002364
BSc in EEE
CGPA:3.85
Grade:A",157.0293903,128.702446,,6147.085667,16.569897
924,"Perry Wright
322002856
BSc in Textile
CGPA:3.09
Grade:B",154.6106339,128.702969,,6450.833559,16.56933
925,"Jacob George
322002867
BSc in CSE
CGPA:2.91
Grade:B-",244.7972298,128.702646,,6573.230743,16.56933
926,"Hardy Wagner
323002950
BSc in CSE
CGPA:2.52
Grade:C+",948.8632679,128.703428,,6231.41861,16.569511
927,"Isiah Bell
322002830
BSc in Textile
CGPA:3.62
Grade:A-",561.8178844,128.702616,,6456.381559,16.569642
928,"Jake Gilbert
223015677
BSc in CSE
CGPA:3.87
Grade:A",151.2334347,128.703285,,6272.872686,16.569394
929,"Maurice Bennett
222002494
BBA
CGPA:3.12
Grade:B",147.8862762,128.702286,,6579.078197,16.569322
930,"Clay Davis
203002061
BSc in EEE
CGPA:3.76
Grade:A",165.6937599,128.702643,,6508.924484,16.569402
931,"Huston Reyes
203002063
BBA
CGPA:2.57
Grade:C+",160.8564854,128.702639,,6570.656776,16.569394
932,"Leander Woods
223002539
BBA
CGPA:2.58
Grade:C+",149.75214,128.70264,,6473.767757,16.569551
933,"Claud Watkins
222002463
BBA
CGPA:3.85
Grade:A",156.6832066,128.70238,,6604.9335,16.569458
934,"Krista Rice
203002004
BSc in Textile
CGPA:2.69
Grade:C+",154.5143127,128.702449,,6533.254862,16.569394
935,"James Porter
223002548
BA in English
CGPA:3.26
Grade:B+",149.2080688,128.702589,,6598.046303,16.569338
936,"Bertram Cole
322002817
BSc in CSE
CGPA:3.79
Grade:A",155.8589935,128.702645,,6561.532736,16.56933
937,"Frank Evans
222002429
BSc in EEE
CGPA:3.44
Grade:B+",942.4123764,128.702549,,6235.826969,16.569458
938,"Chester Jenkins
223002506
BA in English
CGPA:3.54
Grade:A-",507.838726,128.702044,,6532.429218,16.569812
939,"Miya Franklin
211002330
BSc in EEE
CGPA:3.6
Grade:A-",152.0917416,128.702006,,6508.726597,16.569594
940,"Jack Martinez
222002500
BSc in Textile
CGPA:3.78
Grade:A",148.3552456,128.70181,,6599.671602,16.569394
941,"Makaila Collins
203002097
BSc in Textile
CGPA:3.87
Grade:A",144.1659927,128.701812,,6531.314373,16.57001
942,"Noah Kelly
211002314
BSc in EEE
CGPA:3.67
Grade:A-",147.3050117,128.70258,,6596.045256,16.569394
943,"Hailie Henry
223002537
BSc in CSE
CGPA:3.25
Grade:B+",143.9461708,128.702646,,6550.714731,16.569409
944,"Otis Powell
323002948
BSc in CSE
CGPA:3.51
Grade:A-",153.4459591,128.702445,,6177.266836,16.569608
945,"Henery Wagner
203015186
BA in English
CGPA:3.82
Grade:A",163.8491154,128.702449,,6574.550152,16.56945
946,"Dominique West
222002420
BSc in EEE
CGPA:2.63
Grade:C+",152.9695988,128.702648,,6551.007271,16.569624
947,"Clayton Ray
322002874
BBA
CGPA:3.18
Grade:B",156.9943428,128.702637,,6267.063379,16.569266
948,"Lucian Graham
323002926
BSc in Textile
CGPA:3.55
Grade:A-",633.42309,128.702555,,6441.748857,16.569593
949,"Miah Phillips
222002401
BA in English
CGPA:3.76
Grade:A",972.5561142,128.702681,,6572.668314,16.56921
950,"Daniel Turner
223002579
BA in English
CGPA:2.94
Grade:B-",173.0341911,128.706611,,6533.131599,16.569522
951,"Ralph Alvarez
322002825
BA in English
CGPA:3.26
Grade:B+",170.286417,128.702514,,6482.464552,16.569522
952,"Leonard Obrien
321002784
BSc in CSE
CGPA:3.53
Grade:A-",186.4945889,128.702448,,6223.687172,16.569338
953,"Cornelius Perry
203002028
BBA
CGPA:3.2
Grade:B",191.2715435,128.702712,,6535.315037,16.569274
954,"Leyla Peterson
211002376
BSc in CSE
CGPA:2.69
Grade:C+",200.3557682,128.70272,,6547.826529,16.569266
955,"Sam Duncan
322002878
BSc in EEE
CGPA:2.94
Grade:B-",186.5487099,128.702612,,6191.048861,16.569272
956,"Lloyd Green
203002072
BSc in CSE
CGPA:3.06
Grade:B",161.690712,128.702708,,6594.036579,16.569456
957,"Alvin Williams
211015282
BA in English
CGPA:3.36
Grade:B+",176.4361858,128.702651,,6523.54002,16.569394
958,"Percy Bryant
322002882
BSc in Textile
CGPA:3.31
Grade:B+",711.0490799,128.70356,,6619.720221,16.569808
959,"Frederick Harper
211015241
BSc in Textile
CGPA:3.31
Grade:B+",859.1003418,128.702686,,6228.373289,16.569565
960,"Kathy Oliver
321002756
BSc in CSE
CGPA:3.36
Grade:B+",159.8379612,128.705235,,6554.450512,16.569394
961,"Clinton Torres
222002459
BSc in EEE
CGPA:2.77
Grade:B-",167.873621,121.392811,,6622.564077,16.569458
962,"Clyde Nelson
223002524
BSc in Textile
CGPA:2.97
Grade:B-",164.2243862,128.70181,,6491.59193,16.569266
963,"Ben Ray
211002345
BSc in EEE
CGPA:3.43
Grade:B+",147.742033,128.702001,,6517.673969,16.569274
964,"Jerry Lopez
321002706
BSc in Textile
CGPA:3.66
Grade:A-",148.8597393,128.702009,,6623.138189,16.569386
965,"Zack Lawson
222002478
BSc in EEE
CGPA:2.56
Grade:C+",150.1982212,128.701805,,6569.420338,16.569394
966,"Wiley Mendez
203015163
BBA
CGPA:3.01
Grade:B",155.8067799,128.70231,,6534.307718,16.569272
967,"Nyasia Kelley
223015643
BBA
CGPA:3.07
Grade:B",151.0913372,128.702639,,6564.175129,16.569394
968,"Nathalia Robertson
322002818
BA in English
CGPA:3.46
Grade:B+",162.1873379,128.702655,,6873.472691,16.569778
969,"Livia Ramos
203002082
BSc in CSE
CGPA:3.02
Grade:B",580.7137489,128.702612,,6371.36054,16.56933
970,"Wesley Roberts
223002581
BSc in EEE
CGPA:3.71
Grade:A-",960.2463245,128.702823,,6606.817007,16.569647
971,"Patrick Gray
223002526
BBA
CGPA:3.38
Grade:B+",198.936224,128.706554,,6572.092295,16.569266
972,"Clara Hunter
211015291
BSc in Textile
CGPA:2.56
Grade:C+",145.3859806,128.702551,,6457.968712,16.569458
973,"Makaila Roberts
203002098
BBA
CGPA:3.01
Grade:B",153.537035,128.702609,,6493.96348,16.569641
974,"Odie Obrien
223002588
BSc in EEE
CGPA:3.54
Grade:A-",148.9391327,128.702709,,6590.844154,16.569287
975,"Aubrey Nelson
323002940
BSc in EEE
CGPA:2.51
Grade:C+",161.175251,128.702589,,6554.733753,16.569266
976,"Jeff Scott
203002070
BSc in CSE
CGPA:2.93
Grade:B-",155.0831795,128.702444,,6585.30736,16.56933
977,"Nelson Carpenter
223002523
BSc in EEE
CGPA:3.72
Grade:A-",162.3272896,128.70259,,6659.994602,16.569322
978,"Phillip Jacobs
321002755
BA in English
CGPA:3.12
Grade:B",159.314394,128.70265,,6627.262115,16.569841
979,"Harlan Shaw
222002411
BBA
CGPA:3.66
Grade:A-",159.6617699,128.702638,,6591.570854,16.569657
